,SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma,qSDSS_NAME,qRA,qDEC
702,093751.04+092239.0,1304-52993-0134,144.4627,9.3775105,0.8517,17.816866954653932,0.0871844450289045,141917.36+310923.2,214.82234,31.156452
703,084635.35+231800.1,2085-53379-0311,131.64733,23.300051,1.1002,18.56122798671977,0.6116517013082083,011100.99+243005.4,17.754143,24.501513
704,074018.72+404255.6,0432-51884-0334,115.07796,40.715443,1.1175,19.426601860294127,0.2029019455489076,142137.77+441355.5,215.4074,44.232092
705,091234.27+305616.2,1936-53330-0524,138.14281,30.937838,1.6177,19.53549199069768,0.2769683226449336,002838.52-034328.7,7.160507,-3.724645
706,081332.97+134515.5,2270-53714-0272,123.38738,13.75433,1.6161,18.58481524505932,0.0330349833350946,142304.15+524630.1,215.7673,52.775047
707,090250.38+494850.1,7304-56745-0254,135.70992,49.813941,1.134,20.497940511627917,0.3344396814860609,100047.91+372740.7,150.19963,37.461322
708,084316.92+050640.1,4903-55927-0041,130.82055,5.1111536,2.405,18.746885417112317,0.1453768806007392,004621.65+204525.7,11.59024,20.757157
709,092149.48+082646.8,1302-52763-0234,140.45621,8.4463494,0.8671,18.940007193798458,0.2465238545276738,123109.16+652320.4,187.78811,65.389108
710,090610.85+263325.5,1935-53387-0163,136.54526,26.557102,0.9274,19.381948389563107,0.2931197715099272,075052.04+480345.6,117.71684,48.062765
711,094439.03+204805.3,2362-53759-0336,146.16263,20.801472,1.6649,19.359359734177207,0.2142772494117087,002440.07+261147.1,6.166968,26.196427
712,092454.16+330318.6,2961-54550-0629,141.22571,33.055181,0.8252,20.488040740259752,0.3805887277549832,010341.18+024310.4,15.921597,2.719577
713,085318.09+012035.0,0468-51912-0468,133.32539,1.3430767,1.6411,19.224556458563548,0.3377142180825712,014915.96+023324.9,27.316533,2.556933
714,083620.83+291614.2,4449-55544-0046,129.08681,29.270628,2.388,19.3513384108352,0.2471187333932588,002440.07+261147.1,6.166968,26.196427
715,080457.31+424106.8,8292-57373-0603,121.2388,42.685232,1.1663932,20.067048598591565,0.662156552623645,134816.05+445502.1,207.06691,44.917256
716,095109.39+224632.1,5785-56269-0790,147.78915,22.775606,2.246,19.47540521362228,0.3536692549286739,021741.23-040035.0,34.421802,-4.009735
717,085632.58+495026.0,7303-57013-0004,134.13573,49.840661,1.2394896,19.78798530597015,0.3660822833668333,101528.86+533325.5,153.87024,53.557191
718,074033.25+285838.7,0888-52339-0529,115.1386,28.977449,2.0387,19.58390842124541,0.1581855924378504,134147.97+533646.0,205.44989,53.61286
719,093118.38+041447.1,0569-52264-0333,142.82658,4.2464438,1.0515,19.75854742105264,0.3392553672434953,100950.90+254712.7,152.46211,25.786877
720,092455.94+103041.3,5306-55926-0032,141.23312,10.511474,1.989,20.27604497435897,0.3031045845449835,095131.29+503251.0,147.8804,50.547513
721,075445.83+403918.8,8291-57391-0257,118.69097,40.655236,1.1963433,20.66285786206898,0.0,131621.34+232800.3,199.08893,23.466758
722,085003.63+561252.4,7373-56990-0155,132.51514,56.214568,1.1267606,0.0,0.0,083953.06+193830.1,129.97109,19.641699
723,095732.41+542836.9,8188-57348-0190,149.38505,54.476923,1.7858384,0.0,0.0,083953.06+193830.1,129.97109,19.641699
724,074820.86+233838.4,0927-52577-0592,117.08693,23.644058,0.9809,18.98839281347153,0.0920551571121926,224038.14+234457.1,340.15896,23.749195
725,081341.23+125137.3,4504-55571-0428,123.42179,12.860373,2.339,19.30628419809069,0.1773333339404641,130128.83+584802.3,195.3702,58.80075
726,075449.62+193643.8,1583-52941-0124,118.70676,19.612198,0.8276,19.44601499999997,0.2330747331819569,232446.67+230626.7,351.19447,23.107437
727,091545.38+083625.7,1301-52976-0155,138.93912,8.6071605,1.6114,19.192716545691905,0.4273072409384582,145302.38+470832.7,223.25992,47.142439
728,091847.44+155718.2,2440-53818-0337,139.69768,15.955074,1.2388,19.20281068652038,0.0876494267295296,145302.38+470832.7,223.25992,47.142439
729,092808.62+402120.7,8832-57445-0670,142.03593,40.355776,2.1552825,20.614501170731707,0.2718014138375527,005803.35+302950.9,14.513978,30.497488
730,084326.28+322515.9,2960-54561-0516,130.85952,32.421094,1.476,20.223369533073917,0.3720954847629779,235629.03+010930.7,359.121,1.158571
731,084643.32+205705.9,2280-53680-0483,131.68051,20.95166,2.1123,19.010876704301072,0.1743394192278584,223100.05+240718.9,337.75023,24.121922
732,093759.88+664935.0,1878-54474-0173,144.49957,66.826451,1.1503,19.345993083333337,0.1669383663154384,002440.07+261147.1,6.166968,26.196427
733,080503.46+501601.4,7377-56741-0324,121.26442,50.267058,1.447,20.48765011627907,0.3310489864463947,021507.10-035725.3,33.779611,-3.957032
734,080503.63+314211.4,1061-52641-0584,121.26513,31.703197,1.0376,19.045702238615643,0.232798607535292,223100.05+240718.9,337.75023,24.121922
735,095112.84+025527.3,4743-55645-0806,147.80351,2.9242637,2.374,18.449671893371757,0.1938479294427107,121729.19+373903.7,184.37165,37.651052
736,090932.66+284238.2,5781-56337-0016,137.38611,28.71063,0.835,19.337982128260887,0.171851215761786,143120.39+012840.7,217.83495,1.477982
737,074827.50+433947.4,0434-51885-0324,117.11458,43.663168,1.9929,20.235113334975367,0.2791988045696847,083457.00+421911.5,128.73754,42.319867
738,081759.48+484605.0,7378-56715-0843,124.49787,48.768077,1.151,18.62107770329669,0.114800318934935,221625.26+210435.8,334.10529,21.076622
739,094125.28+164303.2,2369-53733-0007,145.3554,16.717564,1.0521,19.143456906374507,0.2292878246769457,145349.87+531745.8,223.4578,53.29613
740,035628.04-063405.8,0464-51908-0272,59.116837,-6.5683114,0.9806,19.324306830985908,0.2054225581998244,102119.52+452654.7,155.33135,45.448535
741,081801.43+550952.4,7375-56981-0446,124.506,55.164571,2.34,0.0,0.0,083953.06+193830.1,129.97109,19.641699
742,093124.71+371114.8,4574-55621-0386,142.85295,37.187469,2.285,20.128574360406105,0.364356008762237,081100.33+571134.9,122.75139,57.193049
743,095117.00+185131.1,5783-56017-0035,147.82084,18.858644,2.27,18.50186574324325,0.1089692874752087,015444.58+232610.3,28.685784,23.436201
744,091852.20+141034.6,5305-55984-0238,139.71753,14.176291,2.335,20.10307826464844,0.3215423893449218,140726.61+282236.1,211.8609,28.376718
745,081349.48+362933.8,3804-55267-0182,123.45618,36.492751,1.966,20.095422,0.2913845414901223,121653.36+424048.8,184.22237,42.680225
746,075502.13+263619.0,4459-55533-0154,118.75891,26.605287,2.238,19.87490578813559,0.1923023447059421,235005.48+233814.2,357.52283,23.637289
747,082930.13+444446.1,0548-51986-0087,127.37555,44.746172,0.9865,19.11111534954407,0.2203353112424021,001834.94+270020.4,4.645602,27.005693
748,094450.50+344726.3,5798-56326-0684,146.21043,34.79064,2.425,18.835395417910465,0.2059089907983,023931.87+002854.0,39.882825,0.481675
749,095740.85+450154.6,0942-52703-0416,149.42031,45.031874,2.0534,19.79511232444445,0.2189400130524857,101528.86+533325.5,153.87024,53.557191
750,090306.04+442756.5,8282-57041-0730,135.77515,44.465708,2.3131602,18.891813320689657,0.1995423792921812,231201.18+255807.3,348.00492,25.968719
751,080939.74+072929.0,1756-53080-0369,122.41559,7.4913921,2.0162,19.22632154189942,0.2107935950146069,014915.96+023324.9,27.316533,2.556933
752,082205.92+561050.1,7280-56709-0010,125.5246,56.180713,1.001,0.0,0.0,083953.06+193830.1,129.97109,19.641699
753,091250.05+473506.1,7314-56990-0229,138.20855,47.585051,2.0976806,20.66939733333333,0.4878487171629247,080254.03+505636.2,120.72516,50.943409
754,095430.10+055330.1,0994-52725-0072,148.62545,5.8917118,0.8655,19.15012386785712,0.2301510470313201,141331.79+602615.4,213.38252,60.437676
755,092201.86+494010.6,0766-52247-0002,140.50775,49.669645,1.4875,18.84897985882353,0.1509584274486368,012011.27+200529.9,20.046972,20.091642
756,080941.77+343453.6,0892-52378-0085,122.42406,34.581585,1.2927,19.13404328985508,0.2051103968539585,115904.38+422617.1,179.76825,42.438099
757,074843.80+464348.2,6388-56309-0782,117.18248,46.730127,1.666,0.0,0.0,083953.06+193830.1,129.97109,19.641699
758,093454.23+383512.4,8832-57445-0052,143.726,38.58679,1.0902481,19.86957797602738,0.3180956811625171,114832.56+370815.6,177.1357,37.137686
759,082934.00+390341.4,8827-57444-0234,127.39169,39.061507,1.1571497,20.03982029411765,0.4705652968904286,022320.19-030423.0,35.834164,-3.073058
760,084338.47+402434.1,8828-57445-0867,130.9103,40.409477,0.8866274,19.58053453767822,0.3702213814486432,165028.63+434914.2,252.61932,43.820633
761,082934.10+045649.4,4789-55923-0581,127.39209,4.9470812,2.142,19.700359661676647,0.2739679953160427,110546.14+641557.3,166.44224,64.266039
762,095431.47+373045.6,8823-57446-0208,148.63115,37.51268,1.1729968,20.27832208585859,0.2527335710811809,095131.29+503251.0,147.8804,50.547513
763,083305.89+195757.4,4484-55565-0386,128.27458,19.965954,2.377,20.067987437974686,0.3089915398135073,134816.05+445502.1,207.06691,44.917256
764,093131.65+383035.8,8832-57445-0214,142.88188,38.509972,2.117194,0.0,0.0,083953.06+193830.1,129.97109,19.641699
765,084656.50+361359.0,8859-57452-0245,131.73544,36.233083,2.3561428,0.0,0.0,083953.06+193830.1,129.97109,19.641699
766,082210.68+524337.9,7301-56746-0816,125.54453,52.727215,1.461,20.83721961111111,0.1844428868877176,084034.87+530553.5,130.14526,53.098243
767,084340.18+494417.0,7303-57013-0470,130.91744,49.738148,1.5115417,20.093055839622643,0.3624055652520564,121653.36+424048.8,184.22237,42.680225
768,042219.21+055517.4,2826-54389-0022,65.580036,5.921543,1.1315,0.0,0.0,083953.06+193830.1,129.97109,19.641699
769,043818.39+104235.6,2673-54096-0305,69.576588,10.70988,1.7115,17.402471556722695,0.0340843583749959,120146.42+195800.2,180.44345,19.966736
770,094138.32+403221.3,8300-57391-0443,145.40968,40.539277,1.5359361,20.317766363128506,0.3202920958708934,121417.06+275826.6,183.57112,27.974081
771,085957.63+422415.9,0830-52293-0605,134.99018,42.404433,0.9787,19.67593286956522,0.2695615012719018,115517.38+415315.6,178.82244,41.88768
772,093500.28+395840.5,4571-55629-0484,143.75119,39.977938,2.411,19.299967185810804,0.3599529401172969,091948.41+400519.7,139.95172,40.088815
773,092206.95+041832.8,4795-55889-0062,140.52897,4.309118,2.426,0.0,0.0,083953.06+193830.1,129.97109,19.641699
774,045101.16-052532.9,2942-54521-0638,72.754819,-5.425823,1.9582,0.0,0.0,083953.06+193830.1,129.97109,19.641699
775,095748.05+070440.5,0995-52731-0373,149.45026,7.0779168,1.0248,18.681688367841403,0.1178079803867354,010622.55-024612.5,16.593976,-2.770166
776,085958.71+013633.9,0469-51913-0501,134.99465,1.6094126,1.2725,19.922743432989684,0.3947902097631015,013423.96+262025.8,23.599857,26.340527
777,081820.31+200046.1,1925-53327-0040,124.58466,20.012811,0.9939,18.54132416125153,0.0796479548503637,003302.77+162745.6,8.261563,16.462692
778,085021.16+475515.8,7320-56722-0996,132.5882,47.921121,1.895,0.0,0.0,083953.06+193830.1,129.97109,19.641699
779,085958.98+315144.4,1271-52974-0065,134.99577,31.862352,1.1335,19.42528626651481,0.2177648773625332,142137.77+441355.5,215.4074,44.232092
780,083641.23+502329.1,3697-55290-0736,129.17181,50.391516,2.337,20.093115904761905,0.4421463205076654,121653.36+424048.8,184.22237,42.680225
781,080525.11+274321.8,0929-52581-0571,121.35464,27.722712,0.8932,19.097319662082512,0.2742368956890358,215910.35+242124.4,329.79315,24.356802
782,090633.22+550802.8,7275-57093-0614,136.63841,55.134187,1.9493083,20.04260688421053,0.335631066230214,022320.19-030423.0,35.834164,-3.073058
783,082215.63+181753.5,2273-53709-0333,125.56515,18.298223,1.7737,18.631415535532987,0.1291258806875039,221625.26+210435.8,334.10529,21.076622
784,090950.02+440047.5,8283-57064-0534,137.45843,44.013218,1.4294431,20.38040644,0.3048525346108577,212852.68+080308.6,322.21951,8.05239
785,085651.19+000701.5,0468-51912-0017,134.21332,0.11709497,1.8226,19.091113434640533,0.1985836012802561,120754.74+370829.9,181.97809,37.141662
786,092825.55-014353.6,3781-55243-0116,142.10649,-1.7315707,1.506,20.024949819277108,0.3385630298152236,224033.07+195411.4,340.1378,19.903176
787,084704.47+534528.1,5157-55923-0864,131.76857,53.757899,2.324,0.0,0.0,083953.06+193830.1,129.97109,19.641699
788,091906.15+394524.3,8831-57448-0845,139.77565,39.756766,1.9439363,19.722331696864103,0.2718554843034794,015751.43+274029.6,29.464329,27.674895
789,094825.17+472510.7,1005-52703-0125,147.10493,47.419665,0.961,19.034166969924808,0.117919780046349,235737.96+003227.8,359.40818,0.541067
790,085653.69+033437.6,3814-55535-0194,134.22373,3.5771164,2.161,20.403653541284395,0.2975885938066249,092845.08+134801.4,142.18786,13.800414
791,082604.55+294212.6,1207-52672-0543,126.519,29.703523,1.0649,18.915557398510234,0.160571202212048,013753.96+024207.0,24.474855,2.701947
792,095753.30+241033.0,2298-53737-0449,149.47213,24.175847,1.6768,18.917288504360453,0.2842660954564993,013753.96+024207.0,24.474855,2.701947
793,085344.71+540258.3,7288-57039-0516,133.4363,54.049546,0.9716849,19.988335983606564,0.3146431714937238,021041.37+264148.9,32.672381,26.696938
794,083647.60+600928.9,5707-56269-0116,129.19818,60.158114,0.81,19.220193526315796,0.5289116188395716,093416.03+564354.9,143.56681,56.731944
795,085655.84+424002.8,8296-57375-0754,134.2327,42.667455,1.3575859,19.51930440304182,0.2577787689919125,002410.51+261633.9,6.043819,26.276085
796,095442.29+521257.1,8182-56993-0274,148.67621,52.215872,1.4487722,20.488638095238088,0.3169698285465762,021507.10-035725.3,33.779611,-3.957032
797,085346.14+201000.9,2280-53680-0021,133.4423,20.166939,1.0926,18.822348620071665,0.1816114025081623,023931.87+002854.0,39.882825,0.481675
798,080532.48+453547.7,0439-51877-0321,121.38533,45.596593,1.5562,18.32771272477065,0.058929976490873,005335.48+221537.3,13.397866,22.260367
799,072209.51+412644.3,3656-55241-0414,110.53965,41.445654,1.107,19.94521655,0.2138836379114514,154121.37+063804.1,235.33906,6.634501
800,080957.39+181804.4,4493-55585-0632,122.48913,18.301229,0.97,17.74995873889636,0.0460886392912521,080957.39+181804.4,122.48913,18.301229
801,074145.15+484017.0,3668-55478-0360,115.43812,48.671491,2.462,0.0,0.0,083953.06+193830.1,129.97109,19.641699
802,081414.30+035434.5,4763-55869-0176,123.55962,3.9095843,2.355,19.5907703416149,0.1892013336093851,021337.50+023511.9,33.40627,2.586665
803,085031.39+023720.5,3811-55538-0126,132.63081,2.6223743,1.548,0.0,0.0,083953.06+193830.1,129.97109,19.641699
804,100103.41+535126.3,8181-57073-0510,150.26423,53.857333,1.1785598,19.847422608,0.3528094303362226,101251.66+445532.4,153.21524,44.925695
805,092524.56+421729.6,1201-52674-0033,141.35237,42.291578,1.8836,19.49211014427861,0.3612705890011701,013836.26+291625.6,24.651098,29.2738
806,083650.86+142539.0,2427-53815-0234,129.21194,14.427529,1.7452,18.89615353589315,0.0921212566420364,231201.18+255807.3,348.00492,25.968719
807,090323.93+313445.6,1591-52976-0300,135.84975,31.57935,1.2162,18.58964348510637,0.1578406120117203,142304.15+524630.1,215.7673,52.775047
808,092833.60+451059.3,7315-56685-0087,142.14004,45.183148,1.011,19.43086330593607,0.3213723777370396,220843.93+263753.6,332.18308,26.631566
809,090642.38+014503.1,3819-55540-0358,136.67663,1.7508738,2.351,19.759543938775508,0.3469060322797767,100950.90+254712.7,152.46211,25.786877
810,091608.38+520259.4,7290-57073-0474,139.03493,52.049851,0.8807449,19.503944277486905,0.2625084680915742,231527.68+181944.4,348.86535,18.329006
811,090010.47+083044.5,5294-55922-0900,135.04364,8.5123848,2.467,20.193415294117653,0.548296418685549,024650.75+020751.7,41.711468,2.131029
812,094510.34+100443.9,5316-55955-0060,146.29312,10.078864,2.414,17.913119414405003,0.056539305275603,090154.96+380534.5,135.47902,38.092913
813,080105.16+490232.1,1779-53089-0516,120.2715,49.042278,1.921,0.0,0.0,083953.06+193830.1,129.97109,19.641699
814,084714.01+414433.9,8295-57401-0853,131.8084,41.742763,1.0948611,20.302101268749983,0.2660172264285618,091247.29+392757.5,138.19706,39.465983
815,082230.26+101450.4,4508-55600-0322,125.6261,10.247334,2.145,20.124965441860464,0.2997833500912492,005925.21+225725.0,14.855057,22.956972
816,092221.24+084312.7,5304-55925-0972,140.58854,8.720224,1.96,19.02808187335092,0.1616207358568488,223100.05+240718.9,337.75023,24.121922
817,093148.47+632512.6,7447-56746-0404,142.95186,63.420286,2.346,19.58638635164836,0.2375258057376945,134147.97+533646.0,205.44989,53.61286
818,084024.76+361613.9,8858-57450-0049,130.10319,36.270537,2.015,19.977230972602747,0.2862140966385913,073440.76+445337.6,113.66987,44.893802
819,092221.67+411427.4,4641-55947-0968,140.5903,41.240971,2.341,0.0,0.0,083953.06+193830.1,129.97109,19.641699
820,082955.99+510700.8,7310-56693-0768,127.4833,51.116977,1.474,20.249306432432437,0.213349930246144,105730.37+490125.5,164.37657,49.023767
821,082232.26+372146.1,8857-57449-0698,125.63443,37.362811,0.9912154,19.97424028512396,0.3641885881147635,004903.27+060231.8,12.26366,6.042178
822,091002.03+481833.5,7314-56990-0716,137.50848,48.309318,1.0579755,19.87776911111111,0.3834846872696807,103439.69+532850.1,158.6654,53.480634
823,091003.68+214326.3,2287-53705-0204,137.51534,21.724003,1.0157,19.151874618677063,0.1666913077388589,223529.09+233729.5,338.87124,23.62487
824,082957.73+424722.5,8294-57365-0607,127.49057,42.789592,1.387084,19.940658367187503,0.4482050214466558,154121.37+063804.1,235.33906,6.634501
825,094516.05+434446.8,8286-57062-0514,146.31691,43.746345,1.701,19.41773184137933,0.2157069487736553,142137.77+441355.5,215.4074,44.232092
826,074927.37+253658.7,4459-55533-0406,117.36407,25.616309,0.933,20.13624798958333,0.1957232604251002,125136.23+473833.4,192.90098,47.642634
827,085355.89+224401.5,5178-56246-0206,133.48288,22.733769,0.844,19.48370615492957,0.2929841161161097,153843.94+530835.7,234.68304,53.143318
828,084030.07+062651.7,1187-52708-0408,130.12533,6.4477114,1.8502,19.241111853300737,0.3300310179265874,142450.83+424629.7,216.21182,42.774939
829,084721.57+200255.4,5176-56221-0767,131.83988,20.04873,1.309,0.0,0.0,083953.06+193830.1,129.97109,19.641699
830,083332.94+515426.1,7310-56693-0906,128.38727,51.907269,1.368,20.39994145714286,0.2389569849880713,092845.08+134801.4,142.18786,13.800414
831,095147.91+414522.5,8301-57390-0525,147.94963,41.756265,1.3536937,20.240059710843376,0.2844978391292381,005610.48-013818.6,14.043678,-1.638512
832,091616.96+121609.5,2577-54086-0274,139.07071,12.269326,1.836,18.540195208728655,0.1019031454726683,022804.36+010658.9,37.018185,1.116365
833,083002.08+391901.8,8827-57444-0198,127.50867,39.317179,0.9575365,20.124719473958333,0.3302042225841604,164645.30+514159.4,251.68877,51.69986
